time_s,toe_x_mm,toe_y_mm,toe_z_mm,heel_x_mm,heel_y_mm,heel_z_mm
6.3214,,,,,,
6.3381,,,,,,
6.3548,,,,,,
6.3715,,,,,,
6.3881,,,,,,
6.4048,,,,,,
6.4215,,,,,,
6.4382,,,,,,
6.4549,,,,,,
6.4715,,,,,,
6.4882,,,,,,
6.5049,,,,,,
6.5216,,,,,,
6.5382,,,,,,
6.5549,,,,,,
6.5716,,,,,,
6.5883,,,,,,
6.6050,,,,,,
6.6216,,,,,,
6.6383,,,,,,
6.6550,,,,,,
6.6717,,,,,,
6.6884,,,,,,
6.7050,,,,,,
6.7217,,,,,,
6.7384,,,,,,
6.7551,,,,,,
6.7718,,,,,,
6.7884,,,,,,
6.8051,,,,,,
6.8218,,,,,,
6.8385,,,,,,
6.8552,,,,,,
6.8718,,,,,,
6.8885,,,,,,
6.9052,,,,,,
6.9219,,,,,,
6.9385,,,,,,
6.9552,,,,,,
6.9719,,,,,,
6.9886,,,,,,
7.0053,,,,,,
7.0219,,,,,,
7.0386,,,,,,
7.0553,,,,,,
7.0720,,,,,,
7.0887,,,,,,
7.1053,,,,,,
7.1220,,,,,,
7.1387,,,,,,
7.1554,,,,,,
7.1721,,,,,,
7.1887,,,,,,
7.2054,,,,,,
7.2221,,,,,,
7.2388,,,,,,
7.2555,,,,,,
7.2721,,,,,,
7.2888,,,,,,
7.3055,,,,,,
7.3222,,,,,,
7.3388,,,,,,
7.3555,,,,,,
7.3722,,,,,,
7.3889,,,,,,
7.4056,,,,,,
7.4222,,,,,,
7.4389,,,,,,
7.4556,,,,,,
7.4723,,,,,,
7.4890,,,,,,
7.5056,,,,,,
7.5223,,,,,,
7.5390,,,,,,
7.5557,,,,,,
7.5724,,,,,,
7.5890,,,,,,
7.6057,,,,,,
7.6224,,,,,,
7.6391,,,,,,
7.6558,,,,,,
7.6724,,,,,,
7.6891,,,,,,
7.7058,,,,,,
7.7225,,,,,,
7.7392,,,,,,
7.7558,,,,,,
7.7725,,,,,,
7.7892,,,,,,
7.8059,,,,,,
7.8225,,,,,,
7.8392,,,,,,
7.8559,,,,,,
7.8726,,,,,,
7.8893,,,,,,
7.9059,,,,,,
7.9226,,,,,,
7.9393,,,,,,
7.9560,,,,,,
7.9727,,,,,,
7.9893,,,,,,
8.0060,,,,,,
8.0227,,,,,,
8.0394,,,,,,
8.0561,,,,,,
8.0727,,,,,,
8.0894,,,,,,
8.1061,,,,,,
8.1228,,,,,,
8.1395,,,,,,
8.1561,,,,,,
8.1728,,,,,,
8.1895,,,,,,
8.2062,,,,,,
8.2228,,,,,,
8.2395,,,,,,
8.2562,,,,,,
8.2729,,,,,,
8.2896,,,,,,
8.3062,,,,,,
8.3229,,,,,,
8.3396,,,,,,
8.3563,,,,,,
8.3730,,,,,,
8.3896,,,,,,
8.4063,,,,,,
8.4230,,,,,,
8.4397,,,,,,
8.4564,,,,,,
8.4730,,,,,,
8.4897,,,,,,
8.5064,,,,,,
8.5231,,,,,,
8.5398,,,,,,
8.5564,,,,,,
8.5731,,,,,,
8.5898,,,,,,
8.6065,,,,,,
8.6231,,,,,,
8.6398,,,,,,
8.6565,,,,,,
8.6732,,,,,,
8.6899,,,,,,
8.7065,,,,,,
8.7232,,,,,,
8.7399,,,,,,
8.7566,,,,,,
8.7733,,,,,,
8.7899,,,,,,
8.8066,,,,,,
8.8233,,,,,,
8.8400,,,,,,
8.8567,,,,,,
8.8733,,,,,,
8.8900,,,,,,
8.9067,,,,,,
8.9234,,,,,,
8.9401,,,,,,
8.9567,,,,,,
8.9734,,,,,,
8.9901,,,,,,
9.0068,,,,,,
9.0234,,,,,,
9.0401,,,,,,
9.0568,,,,,,
9.0735,,,,,,
9.0902,,,,,,
9.1068,,,,,,
9.1235,,,,,,
9.1402,,,,,,
9.1569,,,,,,
9.1736,,,,-1861.64,-71.65,786.68
9.1902,,,,,,
9.2069,,,,,,
9.2236,,,,,,
9.2403,,,,,,
9.2570,,,,,,
9.2736,,,,,,
9.2903,,,,,,
9.3070,,,,,,
9.3237,,,,,,
9.3404,-1034.68,-489.39,1812.93,,,
9.3570,-1022.91,-507.84,1803.59,,,
9.3737,-1011.94,-524.31,1793.70,,,
9.3904,-1002.15,-537.28,1783.38,,,
9.4071,-993.36,-546.01,1773.74,,,
9.4238,-984.79,-550.75,1766.83,,,
9.4404,-975.21,-552.74,1765.14,,,
9.4571,-963.31,-553.80,1770.74,,,
9.4738,-948.26,-555.81,1784.29,,,
9.4905,-930.08,-560.15,1804.34,-994.52,-196.80,1934.48
9.5071,-909.92,-567.24,1827.35,-981.61,-161.78,1962.17
9.5238,-889.87,-576.44,1848.69,-973.34,-133.44,1981.37
9.5405,-872.51,-586.22,1864.19,-972.99,-116.41,1986.07
9.5572,-860.17,-594.71,1871.78,-981.47,-111.97,1974.53
9.5739,-854.12,-600.41,1872.22,-997.23,-118.12,1949.50
9.5905,-853.97,-602.85,1868.80,-1016.82,-131.06,1916.93
9.6072,-857.53,-602.73,1866.10,-1036.01,-146.91,1883.94
9.6239,-861.40,-601.69,1868.61,-1050.88,-163.10,1856.94
9.6406,-862.16,-601.65,1879.43,-1058.52,-178.59,1840.56
9.6573,-857.68,-604.23,1899.52,-1057.33,-193.16,1837.39
9.6739,-847.89,-610.12,1927.40,-1046.92,-206.38,1848.37
9.6906,-834.74,-618.79,1959.52,-1027.88,-217.13,1873.21
9.7073,-821.14,-628.25,1990.95,-1001.49,-223.89,1910.65
9.7240,-809.69,-635.34,2016.41,-969.66,-225.59,1958.31
9.7407,-801.65,-636.54,2031.21,-934.80,-222.50,2012.63
9.7573,-796.70,-629.33,2032.02,-899.70,-216.43,2069.08
9.7740,-793.21,-613.37,2017.50,-867.17,-210.16,2122.81
9.7907,-789.09,-591.02,1988.63,-839.58,-206.48,2169.58
9.8074,-782.56,-566.64,1948.74,-818.52,-207.18,2206.66
9.8241,-772.78,-545.17,1903.03,-804.44,-212.54,2233.26
9.8407,-760.04,-530.42,1857.66,-796.76,-221.47,2250.37
9.8574,-745.42,-523.96,1818.77,-794.06,-232.05,2260.09
9.8741,-730.07,-524.90,1791.48,-794.51,-242.32,2264.79
9.8908,-714.47,-530.43,1779.31,-796.26,-250.79,2266.33
9.9074,-698.18,-536.84,1783.82,-797.79,-256.71,2265.77
9.9241,-680.10,-540.57,1804.60,-798.11,-260.08,2263.36
9.9408,-659.21,-539.11,1839.33,-796.80,-261.35,2258.96
9.9575,-635.38,-531.48,1883.95,-793.97,-261.12,2252.43
9.9742,-609.70,-518.28,1933.03,-790.07,-259.92,2244.00
9.9908,-584.37,-501.41,1980.45,-785.65,-258.05,2234.22
10.0075,-561.95,-483.45,2020.60,-781.20,-255.67,2223.73
10.0242,-544.54,-466.96,2049.65,-776.88,-252.94,2212.77
10.0409,-533.19,-453.94,2066.62,-772.45,-250.26,2200.69
10.0576,-527.73,-445.48,2073.48,-767.26,-248.34,2185.68
10.0742,-527.07,-441.81,2074.47,-760.37,-248.21,2165.03
10.0909,-529.68,-442.41,2074.53,-750.77,-250.96,2135.75
10.1076,-534.06,-446.41,2077.67,-737.79,-257.43,2095.67
10.1243,-538.94,-452.77,2085.68,-721.38,-267.84,2044.49
10.1410,-543.35,-460.39,2097.58,-702.25,-281.59,1984.40
10.1576,-546.55,-468.13,2110.09,-681.85,-297.33,1919.97
10.1743,-547.98,-474.92,2118.81,-662.08,-313.23,1857.23
10.1910,-547.36,-480.00,2119.91,-644.81,-327.45,1802.26
10.2077,-544.72,-483.03,2111.49,-631.47,-338.58,1759.68
10.2244,-540.48,-484.22,2094.29,-622.67,-345.94,1731.55
10.2410,-535.42,-484.16,2071.55,-618.17,-349.69,1717.12
10.2577,-530.54,-483.63,2048.19,-617.00,-350.61,1713.40
10.2744,-526.96,-483.40,2029.71,-617.89,-349.80,1716.29
10.2911,-525.67,-484.06,2021.01,-619.56,-348.34,1721.78
10.3077,-527.32,-485.93,2025.18,-621.09,-347.05,1726.91
10.3244,-531.89,-488.92,2042.45,-621.96,-346.36,1730.11
10.3411,-538.54,-492.48,2069.78,-622.08,-346.36,1731.09
10.3578,-545.69,-495.69,2101.28,-621.62,-346.89,1730.39
10.3745,-551.42,-497.48,2129.68,-620.87,-347.66,1728.90
10.3911,-554.04,-496.97,2148.38,-620.12,-348.41,1727.42
10.4078,-552.79,-493.86,2153.30,-619.58,-348.94,1726.45
10.4245,-548.19,-488.64,2144.13,-619.33,-349.19,1726.10
10.4412,-542.01,-482.55,2124.27,-619.37,-349.30,1726.25
10.4579,-536.73,-477.21,2099.76,-619.57,-349.55,1726.60
10.4745,-534.59,-474.04,2077.38,-619.74,-350.43,1726.92
10.4912,-536.55,-473.81,2062.79,-619.63,-352.50,1727.08
10.5079,-541.47,-476.43,2059.06,-618.93,-356.36,1727.08
10.5246,-545.92,-481.05,2066.30,-617.31,-362.44,1727.12
10.5413,-544.90,-486.47,2082.25,-614.48,-370.91,1727.50
10.5579,-533.20,-491.49,2103.43,-610.17,-381.54,1728.58
10.5746,-507.18,-495.12,2126.20,-604.21,-393.77,1730.73
10.5913,-466.31,-496.72,2147.49,-596.49,-406.80,1734.31
10.6080,-413.92,-496.14,2164.93,-587.02,-419.79,1739.53
10.6247,-356.66,-493.73,2176.75,-575.89,-432.01,1746.51
10.6413,-302.95,-490.40,2181.67,-563.19,-442.92,1755.22
10.6580,-260.59,-487.39,2179.11,-549.03,-452.20,1765.58
10.6747,-234.45,-485.92,2169.59,-533.37,-459.61,1777.52
10.6914,-224.98,-486.53,2155.23,-516.07,-464.94,1791.10
10.7080,-228.15,-488.57,2139.82,-496.85,-467.98,1806.52
10.7247,-236.86,-489.89,2128.34,-475.40,-468.63,1824.17
10.7414,-243.18,-487.29,2125.83,-451.53,-467.17,1844.40
10.7581,-240.63,-477.70,2136.08,-425.31,-464.43,1867.39
10.7748,-225.66,-459.82,2160.47,-397.27,-461.98,1892.84
10.7914,-198.25,-435.36,2197.23,-368.35,-461.97,1919.75
10.8081,-161.62,-409.31,2241.45,-339.83,-466.65,1946.41
10.8248,-121.47,-388.64,2285.86,-313.03,-477.51,1970.52
10.8415,-84.82,-379.96,2322.30,-289.04,-494.51,1989.68
10.8582,-58.65,-386.87,2343.54,-268.42,-515.50,2001.91
10.8748,-48.46,-408.48,2345.04,-251.22,-536.43,2006.37
10.8915,-56.96,-439.62,2326.11,-237.16,-552.43,2003.76
10.9082,-83.19,-472.66,2290.17,-225.95,-559.34,1996.57
10.9249,-122.33,-500.16,2244.15,-217.66,-555.33,1988.98
10.9416,-166.43,-516.99,2197.13,-212.72,-541.55,1986.36
10.9582,-206.11,-521.26,2158.52,-211.78,-521.75,1994.23
10.9749,-232.66,-513.93,2136.15,-215.30,-500.82,2017.00
10.9916,-240.09,-497.65,2134.79,-223.15,-483.09,2056.63
11.0083,-226.33,-475.51,2155.34,-234.21,-471.04,2111.71
11.0250,-193.26,-450.18,2195.15,-246.30,-464.84,2177.29
11.0416,-145.72,-423.56,2249.02,-256.33,-462.77,2245.63
11.0583,-89.96,-396.83,2310.67,-260.86,-462.12,2307.73
11.0750,-32.23,-370.80,2373.92,-257.01,-460.27,2355.27
11.0917,22.16,-346.21,2433.49,-243.41,-455.48,2382.66
11.1083,69.35,-323.98,2485.45,-220.88,-447.40,2388.33
11.1250,107.02,-305.07,2527.25,-192.56,-437.05,2375.07
11.1417,134.31,-290.34,2557.85,-163.16,-426.35,2349.06
11.1584,151.75,-280.18,2577.63,-137.67,-417.52,2318.00
11.1751,160.91,-274.38,2588.23,-119.94,-412.32,2289.02
11.1917,164.06,-272.12,2592.10,-111.75,-411.52,2266.97
11.2084,163.61,-272.22,2591.95,-112.61,-414.78,2253.63
11.2251,161.64,-273.44,2590.12,-120.41,-420.90,2247.83
11.2418,159.60,-274.77,2588.25,-132.34,-428.43,2246.38
11.2585,158.23,-275.57,2587.16,-145.68,-436.39,2245.50
11.2751,157.68,-275.66,2586.97,-158.12,-444.78,2242.11
11.2918,157.74,-275.16,2587.39,-167.70,-454.56,2234.80
11.3085,158.09,-274.36,2588.03,-172.92,-467.21,2224.06
11.3252,158.43,-273.58,2588.56,-172.91,-483.83,2211.76
11.3419,158.63,-273.06,2588.81,-167.95,-504.38,2200.21
11.3585,158.67,-272.88,2588.78,-159.62,-527.40,2191.18
11.3752,158.61,-273.00,2588.55,-150.57,-550.26,2185.24
11.3919,158.55,-273.35,2588.20,-143.50,-570.04,2181.83
11.4086,158.53,-273.79,2587.83,-139.98,-584.51,2179.95
11.4253,158.57,-274.26,2587.46,-139.31,-593.01,2179.10
11.4419,158.62,-274.71,2587.09,-138.35,-596.68,2180.03
11.4586,158.63,-275.10,2586.68,-132.28,-598.17,2184.81
11.4753,158.53,-275.41,2586.18,-116.15,-600.74,2196.06
11.4920,158.30,-275.64,2585.58,-86.55,-607.26,2215.99
11.5087,157.94,-275.76,2584.87,-42.66,-619.26,2245.40
11.5253,157.50,-275.77,2584.11,13.70,-636.40,2283.39
11.5420,157.04,-275.69,2583.37,78.86,-656.44,2327.64
11.5587,156.64,-275.53,2582.75,148.45,-675.62,2375.08
11.5754,156.35,-275.30,2582.32,218.40,-689.63,2422.50
11.5920,156.23,-275.05,2582.13,285.39,-694.68,2466.99
11.6087,156.25,-274.76,2582.17,346.87,-688.78,2506.11
11.6254,156.39,-274.45,2582.39,400.60,-672.54,2537.71
11.6421,156.56,-274.11,2582.70,444.30,-649.42,2559.93
11.6588,156.70,-273.73,2583.00,475.42,-625.01,2571.24
11.6754,156.72,-273.31,2583.18,491.48,-605.63,2570.78
11.6921,156.59,-272.83,2583.19,490.74,-596.48,2558.83
11.7088,156.31,-272.31,2582.99,473.06,-600.01,2537.16
11.7255,155.90,-271.75,2582.60,440.26,-615.07,2508.80
11.7422,155.40,-271.18,2582.10,395.95,-637.15,2477.32
11.7588,154.88,-270.64,2581.55,344.62,-659.80,2445.77
11.7755,154.37,-270.14,2581.06,290.68,-676.61,2415.90
11.7922,153.88,-269.70,2580.66,237.60,-683.30,2387.95
11.8089,153.42,-269.32,2580.40,187.65,-678.93,2361.03
11.8256,152.98,-268.99,2580.24,142.04,-665.87,2334.03
11.8422,152.56,-268.69,2580.17,101.37,-648.68,2306.40
11.8589,152.19,-268.43,2580.15,66.08,-632.17,2278.75
11.8756,151.90,-268.20,2580.18,36.61,-619.69,2252.96
11.8923,151.72,-268.00,2580.24,13.21,-611.93,2231.70
11.9090,151.65,-267.81,2580.32,-4.36,-606.94,2217.49
11.9256,151.69,-267.61,2580.37,-17.22,-601.05,2211.55
11.9423,151.79,-267.38,2580.35,-27.46,-590.58,2212.91
11.9590,151.90,-267.11,2580.23,-37.84,-573.54,2218.19
11.9757,151.99,-266.84,2580.05,-50.91,-550.62,2222.61
11.9923,152.04,-266.61,2579.87,-68.11,-525.16,2221.64
12.0090,152.06,-266.48,2579.79,-88.96,-502.03,2212.87
12.0257,152.05,-266.45,2579.92,-111.01,-486.10,2196.93
12.0424,152.01,-266.51,2580.25,-130.56,-480.70,2177.12
12.0591,151.96,-266.56,2580.73,-143.85,-486.61,2157.84
12.0757,151.90,-266.51,2581.23,-148.32,-501.77,2142.88
12.0924,151.82,-266.29,2581.61,-143.31,-521.82,2134.13
12.1091,151.74,-265.88,2581.75,-130.10,-541.30,2131.31
12.1258,151.67,-265.32,2581.62,-111.35,-555.23,2132.57
12.1425,151.59,-264.70,2581.25,-90.38,-560.65,2135.38
12.1591,151.50,-264.15,2580.74,-70.58,-557.31,2137.48
12.1758,151.40,-263.73,2580.23,-54.95,-547.65,2137.37
12.1925,151.28,-263.48,2579.86,-45.90,-535.68,2134.44
12.2092,151.17,-263.41,2579.74,-44.94,-525.59,2128.78
12.2259,151.08,-263.45,2579.92,-52.55,-520.30,2120.86
12.2425,151.04,-263.55,2580.35,-68.09,-520.72,2111.13
12.2592,151.08,-263.66,2580.95,-89.84,-525.68,2099.91
12.2759,151.17,-263.74,2581.54,-115.30,-532.72,2087.35
12.2926,151.29,-263.79,2581.96,-141.41,-539.05,2073.78
12.3093,151.39,-263.83,2582.07,-164.88,-542.56,2060.07
12.3259,151.46,-263.86,2581.80,-182.57,-542.40,2047.91
12.3426,151.47,-263.92,2581.21,-191.93,-539.07,2039.80
12.3593,151.45,-264.01,2580.47,-191.58,-533.94,2038.43
12.3760,151.44,-264.16,2579.79,-181.69,-528.63,2045.82
12.3926,151.47,-264.36,2579.40,-164.17,-524.32,2062.24
12.4093,151.57,-264.59,2579.39,-142.12,-521.46,2085.83
12.4260,151.74,-264.81,2579.74,-119.11,-519.79,2112.93
12.4427,151.93,-264.95,2580.28,-98.24,-518.64,2139.14
12.4594,152.12,-264.95,2580.81,-81.53,-517.33,2160.68
12.4760,152.25,-264.80,2581.14,-69.83,-515.50,2175.35
12.4927,152.29,-264.52,2581.18,-63.00,-513.27,2182.79
12.5094,152.23,-264.24,2581.00,-60.21,-511.14,2184.22
12.5261,152.11,-264.14,2580.81,-60.24,-509.81,2181.66
12.5428,151.97,-264.40,2580.84,-61.83,-509.92,2177.27
12.5594,151.86,-265.12,2581.28,-63.93,-511.59,2172.79
12.5761,151.82,-266.18,2582.15,-65.91,-514.28,2169.28
12.5928,151.82,-267.23,2583.14,-67.45,-516.96,2167.22
12.6095,151.82,-267.70,2583.72,-68.26,-518.82,2166.71
12.6262,151.71,-266.96,2583.20,-67.66,-520.05,2167.79
12.6428,151.41,-264.62,2581.09,-64.57,-522.37,2170.47
12.6595,150.92,-260.84,2577.49,-57.98,-528.54,2174.55
12.6762,150.35,-256.67,2573.44,-47.79,-541.16,2179.22
12.6929,150.01,-254.10,2571.06,-35.53,-561.16,2182.95
12.7096,150.33,-255.93,2573.39,-24.33,-586.84,2183.64
12.7262,151.77,-265.20,2583.75,-18.12,-613.93,2179.44
12.7429,154.73,-284.44,2604.98,-20.15,-636.69,2169.48
12.7596,159.41,-314.91,2638.51,-31.82,-649.58,2154.49
12.7763,165.70,-356.09,2683.87,-52.05,-649.03,2136.65
12.7929,173.22,-405.57,2738.54,-77.65,-634.58,2118.95
12.8096,181.34,-459.49,2798.38,-104.30,-609.21,2104.16
12.8263,189.32,-513.15,2858.29,-127.89,-578.40,2094.04
12.8430,196.48,-561.90,2913.09,-145.63,-548.45,2088.84
12.8597,202.25,-601.90,2958.46,-156.74,-524.46,2087.47
12.8763,206.36,-630.89,2991.73,-162.43,-509.02,2087.92
12.8930,208.81,-648.58,3012.45,-165.28,-501.88,2088.00
12.9097,209.93,-656.68,3022.63,-168.24,-500.85,2085.82
12.9264,210.20,-658.37,3026.25,-173.74,-503.21,2080.19
12.9431,210.20,-657.40,3028.32,-183.08,-506.90,2070.70
12.9597,210.43,-657.06,3033.55,-196.24,-511.17,2057.68
12.9764,211.20,-659.24,3044.90,-212.07,-516.28,2042.09
12.9931,212.52,-664.11,3062.68,-228.61,-522.94,2025.42
13.0098,214.17,-670.23,3084.35,-243.43,-531.71,2009.59
13.0265,215.72,-675.37,3105.31,-253.93,-542.68,1996.82
13.0431,216.74,-677.49,3120.34,-257.63,-555.56,1989.35
13.0598,216.88,-675.59,3125.26,-252.62,-569.81,1989.00
13.0765,216.01,-670.10,3118.18,-238.08,-584.87,1996.66
13.0932,214.28,-662.64,3099.98,-214.92,-600.26,2011.71
13.1099,212.02,-655.35,3074.14,-185.98,-615.47,2031.81
